Timestamp,AirQualityStationEoICode,AveragingTime,PM10
2017-10-09 23:00:00,DESN077,day,14.2
2017-10-10 23:00:00,DESN077,day,14.5
2017-10-11 23:00:00,DESN077,day,12.22
2017-10-12 23:00:00,DESN077,day,14.96
2017-10-13 23:00:00,DESN077,day,22.97
2017-10-14 23:00:00,DESN077,day,23.8
2017-10-15 23:00:00,DESN077,day,21.15
2017-10-16 23:00:00,DESN077,day,35.93
2017-10-17 23:00:00,DESN077,day,48.6
2017-10-18 23:00:00,DESN077,day,48.88
2017-10-19 23:00:00,DESN077,day,34.61
2017-10-20 23:00:00,DESN077,day,24.98
2017-10-21 23:00:00,DESN077,day,15.51
2017-10-22 23:00:00,DESN077,day,9.38
2017-10-23 23:00:00,DESN077,day,13.16
2017-10-24 23:00:00,DESN077,day,17.93
2017-10-25 23:00:00,DESN077,day,12.62
2017-10-26 23:00:00,DESN077,day,21.69
2017-10-27 23:00:00,DESN077,day,13.06
2017-10-28 23:00:00,DESN077,day,11.93
2017-10-29 23:00:00,DESN077,day,11.94
2017-10-30 23:00:00,DESN077,day,13.9
2017-10-31 23:00:00,DESN077,day,11.23
2017-11-01 23:00:00,DESN077,day,18.9
2017-11-02 23:00:00,DESN077,day,23.87
2017-11-03 23:00:00,DESN077,day,38.84
2017-11-04 23:00:00,DESN077,day,24.95
2017-11-05 23:00:00,DESN077,day,18.68
2017-11-06 23:00:00,DESN077,day,22.93
2017-11-07 23:00:00,DESN077,day,26.19
2017-11-08 23:00:00,DESN077,day,50.28
2017-11-09 23:00:00,DESN077,day,60.49
2017-11-10 23:00:00,DESN077,day,16.95
2017-11-11 23:00:00,DESN077,day,10.66
2017-11-12 23:00:00,DESN077,day,12.36
2017-11-13 23:00:00,DESN077,day,18.17
2017-11-14 23:00:00,DESN077,day,21.66
2017-11-15 23:00:00,DESN077,day,23.09
2017-11-16 23:00:00,DESN077,day,28.17
2017-11-17 23:00:00,DESN077,day,34.49
2017-11-18 23:00:00,DESN077,day,19.6
2017-11-19 23:00:00,DESN077,day,7.76
2017-11-20 23:00:00,DESN077,day,9.94
2017-11-21 23:00:00,DESN077,day,8.67
2017-11-22 23:00:00,DESN077,day,13.34
2017-11-23 23:00:00,DESN077,day,14.56
2017-11-24 23:00:00,DESN077,day,18.12
2017-11-25 23:00:00,DESN077,day,7.41
2017-11-26 23:00:00,DESN077,day,11.24
2017-11-27 23:00:00,DESN077,day,11.73
2017-11-28 23:00:00,DESN077,day,10.4
2017-11-29 23:00:00,DESN077,day,30.23
2017-11-30 23:00:00,DESN077,day,35.1
2017-12-01 23:00:00,DESN077,day,45.04
2017-12-02 23:00:00,DESN077,day,41.49
2017-12-03 23:00:00,DESN077,day,19.43
2017-12-04 23:00:00,DESN077,day,11.23
2017-12-05 23:00:00,DESN077,day,14.15
2017-12-06 23:00:00,DESN077,day,17.73
2017-12-07 23:00:00,DESN077,day,18.42
2017-12-08 23:00:00,DESN077,day,10.45
2017-12-09 23:00:00,DESN077,day,14.19
2017-12-10 23:00:00,DESN077,day,10.16
2017-12-11 23:00:00,DESN077,day,12.04
2017-12-12 23:00:00,DESN077,day,8.7
2017-12-13 23:00:00,DESN077,day,10.77
2017-12-14 23:00:00,DESN077,day,8.06
2017-12-15 23:00:00,DESN077,day,28.95
2017-12-16 23:00:00,DESN077,day,29.65
2017-12-17 23:00:00,DESN077,day,13.07
2017-12-18 23:00:00,DESN077,day,32.06
2017-12-19 23:00:00,DESN077,day,30.26
2017-12-20 23:00:00,DESN077,day,26.35
2017-12-21 23:00:00,DESN077,day,18.22
2017-12-22 23:00:00,DESN077,day,28.53
2017-12-23 23:00:00,DESN077,day,15.25
2017-12-24 23:00:00,DESN077,day,5.22
2017-12-25 23:00:00,DESN077,day,6.14
2017-12-26 23:00:00,DESN077,day,8.37
2017-12-27 23:00:00,DESN077,day,17.93
2017-12-28 23:00:00,DESN077,day,14.64
2017-12-29 23:00:00,DESN077,day,14.8
2017-12-30 23:00:00,DESN077,day,10.94
2017-12-31 23:00:00,DESN077,day,15.49
2018-01-01 23:00:00,DESN077,day,26.69
2018-01-02 23:00:00,DESN077,day,8.86
2018-01-03 23:00:00,DESN077,day,6.02
2018-01-04 23:00:00,DESN077,day,13.44
2018-01-05 23:00:00,DESN077,day,16.59
2018-01-06 23:00:00,DESN077,day,23.27
2018-01-07 23:00:00,DESN077,day,11.53
2018-01-08 23:00:00,DESN077,day,25.47
2018-01-09 23:00:00,DESN077,day,44.46
2018-01-10 23:00:00,DESN077,day,52.37
2018-01-11 23:00:00,DESN077,day,48.24
2018-01-12 23:00:00,DESN077,day,42.63
2018-01-13 23:00:00,DESN077,day,33.61
2018-01-14 23:00:00,DESN077,day,31.75
2018-01-15 23:00:00,DESN077,day,17.78
2018-01-16 23:00:00,DESN077,day,8.61
2018-01-17 23:00:00,DESN077,day,11.51
2018-01-18 23:00:00,DESN077,day,9.09
2018-01-19 23:00:00,DESN077,day,16.59
2018-01-20 23:00:00,DESN077,day,23.48
2018-01-21 23:00:00,DESN077,day,34.59
2018-01-22 23:00:00,DESN077,day,17.94
2018-01-23 23:00:00,DESN077,day,21.7
2018-01-24 23:00:00,DESN077,day,11.53
2018-01-25 23:00:00,DESN077,day,17.39
2018-01-26 23:00:00,DESN077,day,21.66
2018-01-27 23:00:00,DESN077,day,43.21
2018-01-28 23:00:00,DESN077,day,7.34
2018-01-29 23:00:00,DESN077,day,8.14
2018-01-30 23:00:00,DESN077,day,12.39
2018-01-31 23:00:00,DESN077,day,11.45
